genes	logFC	AveExpr	t	P.Value	adj.P.Val	B
Nudt4	-1.48685970560247	7.37399084635263	-44.5736227037186	5.59193848755135e-18	5.24302831365743e-16	31.4253600625429
Layn	-3.25008769655377	3.46943165292673	-44.4529971944752	5.83353355687534e-18	5.43699216866394e-16	31.5334983304546
Ackr3	-5.01966984428997	3.09525649638033	-44.432407249471	5.87586922920189e-18	5.44404499354102e-16	31.2045038160918
Wipf1	-3.22404405099804	4.53998321952145	-44.3519662062067	6.04442388805284e-18	5.55093967072705e-16	31.5445659053213
Ngef	-3.47181145789732	3.78270368496665	-44.1884494925867	6.40310420283106e-18	5.78091147423174e-16	31.474026402999
Dlgap4	-1.91936313165584	7.0472956622927	-44.1981908779904	6.38111446197487e-18	5.78091147423174e-16	31.3053047027231
Tmcc3	-4.31825622188841	3.29202340790374	-44.1098548120152	6.58349488364295e-18	5.89053502217608e-16	31.314393979584
Etv4	-2.43039923232163	5.2077003794359	-44.0922260837606	6.62469349181384e-18	5.89371878947847e-16	31.3964959370674
Spn	-3.73440660253144	3.30812780729144	-43.8946489377128	7.10564981646987e-18	6.21565725286509e-16	31.2676601901816
Phf19	-4.10973252690754	3.32760516937912	-43.781696124759	7.39716944373131e-18	6.43471550833027e-16	31.2028091739331
Rgma	-2.84340470864879	3.60989954845294	-43.7366828625317	7.51686390522679e-18	6.47281152946028e-16	31.3149265448199
Adamts14	-3.39681772490637	3.41715751382585	-43.7341570725591	7.52364093985037e-18	6.47281152946028e-16	31.2591651782399
Zcchc24	-2.08444170872545	5.74852092288722	-43.62888606682	7.81195500986437e-18	6.68413068548942e-16	31.1749952056919
Eif4g3	-1.8996782514215	5.21463463157975	-43.5964839365346	7.90304377328247e-18	6.70969816224213e-16	31.1997986082104
H2afx	-1.83241025206002	6.86335632477586	-43.587837969064	7.92753966033206e-18	6.70969816224213e-16	31.0842789470659
Sept5	-2.63781283838406	4.22908075138966	-43.4712197944881	8.26594827101282e-18	6.85440949081961e-16	31.228797120543
Twist2	-2.58064180911036	4.69594049727564	-43.5098148645077	8.15228180740394e-18	6.85440949081961e-16	31.2221123042427
Papss1	-1.43010444003229	6.65448325655574	-43.488139929428	8.21591068750526e-18	6.85440949081961e-16	31.054464455699
Il6ra	-3.61625584390805	3.27031967181137	-43.4186099482648	8.42361085725425e-18	6.94194204225721e-16	31.1276729040916
BC029722	-2.06182563202589	5.48272494739953	-43.1082538895399	9.42117174983614e-18	7.72338781460389e-16	31.0009227987852
Chst1	-3.17828902600183	3.59816144238215	-42.7985972563004	1.05425692804658e-17	8.42222192824153e-16	30.9737408931335
Gm6166	-2.86610368695949	4.82631281727724	-42.8209354528279	1.04571053563109e-17	8.42222192824153e-16	30.9642478771593
Axl	-1.60886775802808	9.7138371854426	-42.7759845661024	1.06298400922758e-17	8.44883432308908e-16	30.6858738112743
Grik5	-2.07551209239793	5.12253452057374	-42.4581845004602	1.19410346315891e-17	9.34991571325261e-16	30.788285463012
Pde8a	-3.94749061515356	3.04754178010478	-42.4780523497336	1.18542211040873e-17	9.34991571325261e-16	30.7125705333992
Hcfc1r1	-2.11965536820278	6.03710007914717	-42.415814696049	1.21284371927765e-17	9.44811291365647e-16	30.6968258380766
Tcf4	-2.33271867263006	5.78152387119948	-42.1007614505201	1.36239072453579e-17	1.05085290466903e-15	30.604138356653
Fnbp1	-1.58706541116924	5.42954226015694	-41.7799682825607	1.53497670628295e-17	1.16109494043374e-15	30.4915557411779
Eif6	-1.81619178369666	8.30726800166371	-41.7651370379477	1.54349815271373e-17	1.16192759976882e-15	30.336216328563
1110008F13Rik	-1.85203273514311	6.23861733792219	-41.6757497089119	1.59593310518652e-17	1.19565170148376e-15	30.3960321577012
Wnt10b	-4.27313803068106	3.62641595635467	-41.5710852030172	1.65974680899042e-17	1.23167372204607e-15	30.4791152014924
Nfkb1	-1.50329361135527	7.2030985707547	-41.5459680654638	1.67546071364167e-17	1.2374699931227e-15	30.2898982277822
Asxl1	-1.73782220564251	7.55882423433905	-41.4895052338207	1.71136554419641e-17	1.24509706102749e-15	30.2551294791135
Cplx2	-4.86930990372091	2.83009716219981	-41.3951240691785	1.77322140937642e-17	1.27949773400995e-15	30.060271231588
H1f0	-1.29057144239664	8.50197532820345	-41.3143300946073	1.82806116470244e-17	1.30702199620598e-15	30.1513437050074
Mapre1	-1.50196703584059	8.86372206815735	-41.2128431306629	1.89951377672589e-17	1.34581840343773e-15	30.1009744027636
Btg1	-1.42291107578435	6.13065041810923	-41.1222104060723	1.9658362241521e-17	1.38031675326339e-15	30.1772964405508
Dynlrb1	-1.72934876650758	6.72365630525406	-41.0822211076235	1.99587798202761e-17	1.39515435011555e-15	30.1302587954517
Itch	-1.6811710430368	6.95980550299711	-40.9616930824991	2.08941343290236e-17	1.4349138391397e-15	30.0705093849807
Tpbg	-1.85998396973189	5.28183691922456	-40.8397181148097	2.18883079304251e-17	1.49011793728085e-15	30.1426416895794
Rbm39	-1.39984334176268	8.99118160561908	-40.8118748539959	2.21222232042071e-17	1.49952281788517e-15	29.9379451800998
Furin	-1.77262223755499	6.54565110800512	-40.732611833367	2.28027914709689e-17	1.53899184850186e-15	30.0056537085815
Mmp14	-1.80523583873673	7.23600869532828	-40.3789018610892	2.6122765939408e-17	1.72586611425844e-15	29.8274998537702
Pigu	-1.61728153307052	5.82474435212131	-40.2661218999125	2.72865087969095e-17	1.78021731142504e-15	29.8616451151596
Gm10093	-2.93153722360196	3.23483515921015	-40.2324146545683	2.764492715966e-17	1.79611730068861e-15	30.0053460714556
Prkg2	-2.22737819469571	5.97025181365127	-40.2019717794638	2.79729371590495e-17	1.80991838858015e-15	29.8439229099001
Pak1	-1.48475068801549	6.31946951884034	-40.14676605064	2.85783568941851e-17	1.83393406659488e-15	29.7779689563636
Ccna2	-1.2771387092372	8.50980844347799	-40.1497055566092	2.85457718926995e-17	1.83393406659488e-15	29.6851176831906
Ptgfrn	-1.7937945090033	7.07019558990796	-40.1205271836591	2.88709776728254e-17	1.83764946504512e-15	29.7305766913147
Trpc4ap	-1.33683783061709	8.35349260352826	-39.92093514675	3.12038903819386e-17	1.97012304677578e-15	29.5966321958835
Adgrl2	-1.93555008643309	6.50525205018178	-39.9042654296775	3.14076012448027e-17	1.97502096502458e-15	29.6766861033356
Podnl1	-3.68115151593858	3.58901959777823	-39.7830276238006	3.29323860060675e-17	2.04625119080557e-15	29.8384801637507
Socs1	-3.5758793399637	2.88606765576737	-39.7833817533761	3.29278193018292e-17	2.04625119080557e-15	29.7444166962408
Pdlim2	-2.50525912889884	5.96621805311195	-42.1314671422345	3.2737777712072e-17	2.04625119080557e-15	29.7438367427952
Car13	-2.71409303242626	3.98740263179183	-39.6966238499268	3.40669911025791e-17	2.10008246726056e-15	29.8128721392754
Adam8	-3.46382677402324	3.21824211854503	-39.6669439636251	3.44662588456858e-17	2.10978071502776e-15	29.7725806884563
Tbc1d20	-1.42446827074417	7.19522998914484	-39.6649104321416	3.44937963371507e-17	2.10978071502776e-15	29.5350347851749
Runx1	-1.71402347997304	5.52205902135849	-39.5644277572538	3.58840624497355e-17	2.17780096836418e-15	29.6112852663824
Nipal1	-4.8661530872344	2.5395681504852	-39.4054492747049	3.82067220794833e-17	2.30092636277134e-15	29.2792894293119
Capg	-1.81512539835998	6.18762734755642	-39.2632156798457	4.04203942182761e-17	2.41565852164034e-15	29.4297867680034
Pfkfb4	-1.9622567017303	4.14062178438216	-39.1694968600372	4.19532380186961e-17	2.48827197309372e-15	29.578601680979
Cbfa2t2	-1.57565656796779	6.22832183476067	-39.178943210714	4.17959719447034e-17	2.48827197309372e-15	29.3900544798147
Rab11fip5	-1.4692383960111	6.22434061406499	-39.1363022360165	4.2510881204161e-17	2.51183161469718e-15	29.3708795179149
Sipa1l1	-1.31022989799063	7.22946881912243	-39.1047651081109	4.30479827646535e-17	2.53400494033438e-15	29.301612153208
Cspg4	-6.88346412568449	2.78415310937629	-38.9684462007624	4.54539629724457e-17	2.64865932338914e-15	28.6582868087226
Snx9	-1.28869956913307	7.15443586884366	-38.9229934740084	4.62876381132966e-17	2.68434013917777e-15	29.2292772613003
Sema5a	-4.78723437469576	3.27850953337456	-38.8745559650593	4.71939770069608e-17	2.72680181540588e-15	29.3732233403726
Chmp4b	-1.47387403946712	7.83464330499528	-38.7702789266232	4.92098009758024e-17	2.83282008705557e-15	29.1381217684268
Snhg17	-1.72426474095641	6.54217639023736	-38.7196938208809	5.0220471162966e-17	2.86989831193329e-15	29.1863529752127
Rnf157	-2.75641824466871	3.49267640381733	-38.511071160189	5.46278211451579e-17	3.08795098733171e-15	29.3482959366471
Rxra	-1.84252506004024	5.44074245181511	-38.3685502882998	5.78739625548063e-17	3.23639466315413e-15	29.1208528121287
Actr5	-2.23209033520151	4.63682760731438	-38.2644603847409	6.03740498989413e-17	3.36418816127268e-15	29.1686027804668
Itm2b	-1.30401727408358	6.93616482443838	-38.2290370565018	6.12508428678268e-17	3.3889247265881e-15	28.9448790234377
Kif3b	-1.47189794638611	6.49937071401051	-38.189346208393	6.22493691006542e-17	3.42350703050047e-15	28.9549733146567
Npepl1	-5.54026816302075	2.50730518092266	-38.1782422309361	6.25318055130372e-17	3.42350703050047e-15	28.6386662716452
St3gal5	-1.54495709047993	5.66432391598058	-38.1258828101799	6.38820758204747e-17	3.48524579511147e-15	28.9886431102849
Rbck1	-1.56027546480308	6.99121994223104	-38.1042211148439	6.44497308633297e-17	3.50400654811811e-15	28.8936502066024
Gss	-1.61313618216823	6.27690427381128	-38.0924824804994	6.47595852332903e-17	3.50866984630747e-15	28.9319387621352
Eno3	-2.04882855362846	5.70756957439468	-38.0802431540748	6.50843427682965e-17	3.51410565195168e-15	28.9762714793693
Hirip3	-1.65238844788758	6.359825429198	-38.0387879727299	6.61972353971027e-17	3.54971339673916e-15	28.9023398721262
Ptpre	-3.07025896845215	2.99099283324466	-38.0157139843862	6.68254195009659e-17	3.55017650463243e-15	29.1107692915273
Pfn2	-1.53241936562881	5.20496982106473	-38.0284921260682	6.64767584466935e-17	3.55017650463243e-15	28.991385724626
Eif2s2	-1.26478907426714	8.56740715987748	-38.0134984660157	6.68860690296696e-17	3.55017650463243e-15	28.7918036990891
Gas2	-2.39781986244156	3.45392789489148	-37.9084888457822	6.98288782308267e-17	3.65716065457506e-15	29.1025370525327
Snx25	-1.62682266213105	5.73647320576782	-37.9162051099763	6.96080198770809e-17	3.65716065457506e-15	28.8952225100761
Raly	-1.51094753066542	9.06559329593295	-37.9082428038221	6.98359327958834e-17	3.65716065457506e-15	28.7313445454148
Tm9sf4	-1.35030034874634	7.29851016651216	-37.8191367377466	7.24413067597987e-17	3.78095327081643e-15	28.7556714095226
Lpar1	-2.07026087877742	4.66633068336846	-37.7726693508389	7.38407786388967e-17	3.8158379931612e-15	28.9541216794643
Anxa4	-1.37589307027848	7.11155885941051	-37.7742914612498	7.37914439989758e-17	3.8158379931612e-15	28.7434260671181
Slc25a24	-1.74016367455174	7.72879730383184	-37.7607827220434	7.4203368414551e-17	3.82196165340473e-15	28.7150445728665
Bdkrb2	-5.94929482247106	2.35797328049514	-37.7518786862046	7.44762167616164e-17	3.82343803951931e-15	28.1739362996637
Nfs1	-1.48229577100952	6.14969890836347	-37.5190137099096	8.20041816589716e-17	4.16890089745512e-15	28.6919972192206
Pdgfc	-1.75565168672741	5.70873985542278	-37.3960714187451	8.63012058651743e-17	4.3731530143589e-15	28.6825081994745
Arhgap22	-2.87439651443201	3.02194793083032	-37.2910388704411	9.01619159498941e-17	4.55404929014013e-15	28.8295840445025
Sipa1l2	-1.8734949973377	4.58590141825063	-37.2204970145371	9.28576186938095e-17	4.67471613568694e-15	28.7152749041258
Dixdc1	-2.68873707519776	3.94687537637514	-37.1936262410226	9.39068833282182e-17	4.69774434234262e-15	28.7847628691874
Gm10036	-5.35895347604431	2.32270646319203	-37.1649425855344	9.50408585482129e-17	4.73933045588509e-15	28.1635356729641
Dnm1	-1.49832225998201	6.22213899328893	-37.1562641384266	9.53868120979966e-17	4.74148159946169e-15	28.5289807695945
Tnfrsf22	-2.33682247456118	4.38970827420832	-37.0742721975298	9.87221453779354e-17	4.86696517729425e-15	28.6941204530415
Ctnnal1	-1.61487493137989	5.89422774091836	-37.0638586546561	9.91545466570996e-17	4.86696517729425e-15	28.5165643204524
Nfix	-1.46137867027632	7.44374040585769	-37.0646986269115	9.91195939829301e-17	4.86696517729425e-15	28.4219267218105
Shox2	-3.3243948453934	3.77698353567539	-36.8925657391976	1.06563592398611e-16	5.14991583264645e-15	28.6783469275033
Zfp608	-2.83854242463559	3.41055517477667	-36.717401881707	1.1475184990915e-16	5.49475371827974e-15	28.6069041964496
Ldlr	-1.79167820585647	7.3186503593585	-36.6770484560638	1.16731406795357e-16	5.55469479753015e-15	28.2575423358784
Tfpi	-1.55065927835966	5.24883518026777	-36.6253801118926	1.19319165589028e-16	5.64440934982779e-15	28.3831446641278
Scand1	-1.97979700078782	4.97426863927667	-36.4039791903904	1.31118444447193e-16	6.14686408129987e-15	28.3247624730899
Srgap3	-3.25472368154072	3.06903074630731	-36.2922451403319	1.37538517101078e-16	6.33405323755495e-15	28.4002177969443
Casp3	-1.21828754697309	6.92881691555393	-36.2323339196711	1.41117797673693e-16	6.46088443267452e-15	28.0721031463769
Hspa4l	-1.76358223062849	7.03957557720444	-36.1013817009264	1.49290563958114e-16	6.7953245652795e-15	28.0118720662249
Gprc5b	-1.80443333643605	5.86565118655618	-36.068143220751	1.51444056143825e-16	6.87055263680972e-15	28.0771232491291
Ltbp1	-1.27392049095083	8.61357379135469	-36.0525519564915	1.5246555425971e-16	6.87984336771915e-15	27.9255427124808
Myo1b	-2.57167106343167	3.85699615012788	-36.0056851625045	1.55580477406149e-16	6.98016938460024e-15	28.2792729410227
Romo1	-2.0086231064747	5.63621997850156	-35.7768823659054	1.71789406080889e-16	7.64170034208684e-15	27.9775536273072
Pofut1	-1.59824207940578	6.4823243472314	-35.6277003969584	1.83317898050932e-16	8.08561027515913e-15	27.8289710246847
Grin2d	-3.27783797000965	2.81077842040293	-35.5577739525316	1.89002196209239e-16	8.31291120293332e-15	28.0661728238899
Gpat3	-2.71940289623833	3.00575705757711	-35.5225827146506	1.9193347490724e-16	8.3946769555798e-15	28.0919458303001
Celf4	-4.67551593639959	2.23754268401933	-35.4740323261519	1.96057080372137e-16	8.5273937901859e-15	27.739982596596
Camk2d	-1.5330437973137	6.32928234158849	-35.3693328099155	2.05273603204073e-16	8.80595638073801e-15	27.720641637639
Epb41l3	-1.18919960226982	6.76975197105127	-35.3709789436258	2.05125185837124e-16	8.80595638073801e-15	27.6876916639506
Gm13456	-1.55501357922692	5.25335258166851	-35.3408748979963	2.07857525192613e-16	8.89244024444244e-15	27.8032827876325
Mmd	-1.66455276396188	5.83309030559047	-35.3125556921156	2.10463196437178e-16	8.97938073518617e-15	27.7387209256504
Prrg4	-3.85786358219869	2.94912737186869	-35.2281341471963	2.18438986121964e-16	9.26915350866588e-15	27.9055404395785
Cd109	-1.59638673195149	5.89714395613434	-35.201366717064	2.21034451439585e-16	9.3287262550971e-15	27.6796048557626
Eps8	-1.30749989914226	7.17875726988981	-35.2038978455998	2.20787626826706e-16	9.3287262550971e-15	27.5942413727723
Npr2	-2.6596798284815	3.19528357554783	-35.1886199494631	2.22281925778137e-16	9.35615697267224e-15	27.9468481219948
Cand2	-1.9012130264451	4.72198268184396	-35.0907727097441	2.32110668623772e-16	9.69170359816271e-15	27.7606461418767
Cyba	-6.27038801502985	2.46951671804624	-35.0827938626331	2.32932262656767e-16	9.70014193797783e-15	27.2241792999811
Lgals3	-1.58478809636608	7.43733785035324	-35.0443399722463	2.36935493311144e-16	9.84067892378219e-15	27.5077984693329
Mrc2	-1.91610048690525	7.02790598971936	-36.4839058882726	2.44181530083776e-16	1.01006940979486e-14	27.5560491712215
