genes	logFC	AveExpr	t	P.Value	adj.P.Val	B
Cltb	-0.570727357407688	5.55933833906034	-13.5999022714581	4.14019995102938e-10	2.17979996076725e-09	12.4889467166371
Arap3	0.144845494490378	-2.02349250563162	0.462007438169578	0.650403380490151	0.688155695095263	-6.62044540304872
Myo5b	8.04428309202508	-2.04623561761184	22.3823390793817	2.38746735445972e-13	3.27633337739967e-12	18.6727632273321
Arf6	-0.426951120262621	6.62568522750385	-10.9108524930149	9.65270336685846e-09	3.78327983274768e-08	9.0675023060102
Ap4s1	0.00981620797665572	2.42829157512101	0.110959017497536	0.913052699786019	0.924686577404404	-8.05299568327142
Arf5	-0.164690000134499	6.53260349995598	-2.97589154534686	0.00948851165254049	0.013860538805437	-5.1746036876321
Arfgap2	-0.312248952803539	5.62087724024617	-8.12040216304827	5.15501741609806e-07	1.42710860504355e-06	4.97732632092995
Arfgap3	-0.236670927360993	5.22652917040136	-5.61663457152942	4.11774784685687e-05	8.39527288881313e-05	0.47071887746243
NA	NA	NA	NA	NA	NA	NA
Stxbp6	4.69001410937245	1.75983414773486	25.9386244611646	2.48894883281836e-14	4.85329524586176e-13	23.0727249318801
Osbpl1a	-0.81162688279943	4.61254509981469	-14.7547918734541	1.25489917247441e-10	7.47402481650981e-10	13.8975067719682
Vps11	-0.0069906565300375	5.89816229375124	-0.187011766145928	0.854042898997736	0.872486704019479	-8.80521931354518
Vps39	0.294226299267836	5.17973952005321	6.71352830986885	5.44429185682351e-06	1.26916158942717e-05	2.57867032912273
Ap1g2	0.502501342268237	3.28029410164066	7.16198948411909	2.49593037876283e-06	6.13039652873231e-06	3.79840665731798
Ap4b1	0.0691422793512917	2.28972271825344	0.834958003116812	0.416246821244351	0.461847557188495	-7.65486567207208
Ap4e1	0.125962561945782	4.80690956925546	1.5885065092022	0.136526714711328	0.166932320705136	-7.41762878342876
