Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0007275~multicellular organism development	233	7.949505288297509	6.242514054001406E-16	MEF2C, NOG, PRR15, CADM1, GDF6, RORC, RADIL, SHB, CREB3L2, CREB3L1, PITX2, WNT10A, PDPN, EFNB1, EMX2, VANGL2, EFNB2, EOMES, MARK2, CTNNA2, VEGFC, MSX1, VEGFA, PDGFRA, RYR2, EFNA5, DBN1, KIF26B, HOXB13, EPHB3, EPHB2, LHX1, CASZ1, HOXA10, LFNG, MN1, UNC45B, TCF23, MDFI, BMP4, DVL3, BMP2, CELSR2, DONSON, CELSR1, DDX4, KDR, DLX3, EPHA4, EPHA7, SFRP1, SEMA6D, SFRP2, DLX6, DLX5, SFRP4, DLX4, HOPX, TLL1, BMP6, BMP8A, HTATIP2, FOXA2, FAM3C, NPNT, TBX20, TSNAX, ANPEP, GLI2, TNFRSF11A, SEMA3E, SEMA3D, SEMA3C, MKX, SEMA3A, SIK1, GOLGA3, SRPK3, PKDCC, SLIT3, ZFP37, ARVCF, DACT1, CHRDL1, SEMA4F, SEMA4C, RIPPLY1, SORT1, RIPPLY3, TBX18, SEMA4A, SHROOM2, SHROOM3, FHL1, RTL1, MLF1, DISP1, XBP1, ZSCAN21, WIPF3, TLX2, FLRT3, FLRT1, ZFP57, NTNG2, SNAI2, FZD4, FZD7, FZD6, TMEM2, WNT7B, FYN, JMJD6, PTP4A1, GSK3B, MYCBPAP, PBX1, STIL, ENAH, SHTN1, PDGFB, JAG2, JAG1, ZIC1, ZIC3, HOXC6, WNT2, HOXC8, DAB2, WNT4, HOXC9, IFT122, UNC5B, ROBO1, HOXC4, DDX25, HOXC5, MTURN, ETL4, ROBO2, PDGFD, ATOH8, UNC5C, AKIRIN2, EGFR, LBX1, PLXNB2, ENC1, DLL1, VAX2, HES6, HOXD9, HHEX, HOXD8, NDEL1, HOXD4, ASB1, EDA, IGSF9, WNT5A, TSHZ3, SYVN1, WNT5B, ADCYAP1R1, HACD1, PAQR8, BICC1, SOX6, VDR, HOXA1, APELA, HEG1, HOXA9, TRAF4, EPAS1, ZMYM6, ADGRG1, HOXB3, HOXB4, TNFSF11, HOXB2, NXN, HOXB7, EBF3, HOXB8, EBF2, HOXB5, HOXB6, TUBD1, HOXB9, CHRD, TMEM88, ARL13B, PAX3, LGR4, SPRY4, SPRY1, LBH, HEY1, PAX9, PAX7, RHOB, POU4F1, NANOG, OTX1, SOX11, HOXC10, EYA4, HOXC12, HOXC11, BVES, HOXC13, ADGRV1, WNT11, CUX1, GAP43, TNFRSF25, ZC4H2, HIC1, TNFRSF1B, HAND2, KRT8, ZC3H12A, ZFP521, CEBPA, TRNP1, ISL2, KAZALD1, IFT172, ID3, C77370, SMPD3, GGNBP1	2460	1029	18082	1.6643777603956798	4.08006961549745E-12	4.08006961549745E-12	1.2989609388114332E-12
GOTERM_BP_DIRECT	GO:0045893~positive regulation of transcription, DNA-templated	130	4.435346298191743	3.645307193611718E-9	MEF2C, MMS19, PDGFB, GDF6, BTRC, ARNT2, XRCC6, TGFB3, FOXO1, RORC, MED24, RORA, ZIC1, ZIC3, MAGED1, WNT4, DAB2, SMARCD3, GATA6, MDFIC, GATA3, FOXF1, GATA4, CREB3L2, ATOH8, PITX2, ZFP326, PIM1, EOMES, GRHL3, AHR, DDIT3, FOXN3, BTBD8, HES1, CD38, CAMK4, MAPK9, SMARCA1, MAD2L2, NFE2L3, RNF20, SMARCA2, WNT5A, TFEB, AFAP1L2, SOX6, GREM1, SOX8, TRF, WT1, TASP1, LHX1, LHX2, NPM1, RUNX2, BMP4, DVL3, BMP2, TESC, SMAD9, SMAD3, USF1, RBMX, CDKN1C, RNF6, ATF4, SFRP1, HDAC1, EBF3, DLX5, EBF2, ETS2, KLF2, KLF4, ENY2, FOSL2, FOXA2, TBX20, PAX3, GLI2, LGR4, FOS, LBH, RRN3, PLCB1, MYB, MKL1, USP16, MYC, AR, SSBP3, NANOG, SOX11, ESR1, TOPORS, IFNAR1, MYCN, MYRF, ZFPM2, WNT11, TMSB4X, USP22, MAPRE3, NFYC, CDH1, CALCOCO1, TFAM, NPAS3, INPP5K, ZSCAN21, HAND2, BCL3, POU3F1, CEBPA, IL6, IGF1, CREB5, TRIM24, STAT1, FZD4, FZD7, STAT3, ZFP287, YAF2, THRAP3, IRF1, PHF5A, NFIA, PBX4	2460	576	18082	1.6589459123757904	2.2327257183096805E-5	1.1163690905591217E-5	7.085417808028183E-6
GOTERM_BP_DIRECT	GO:0048706~embryonic skeletal system development	23	0.7847151142954623	8.096684220323978E-9	BMP4, WNT5A, RBP4, NOG, DMRT2, HOXC6, HOXD9, MKS1, HOXC9, MBTD1, SULF2, PAX7, HOXB5, HOXC5, SULF1, HOXB6, NKX3-2, HOXA9, WNT11, HOXB9, PBX1, ETL4, PCSK5	2460	44	18082	3.8422579453067263	4.959096132672869E-5	1.6530593701324925E-5	1.573760057826945E-5
GOTERM_BP_DIRECT	GO:0006810~transport	327	11.156601842374616	3.005464283638108E-8	SLC9A9, CALHM2, SLC9A8, SLC36A1, SLC9A7, ATP1B1, SEC31A, PLEKHM1, CHMP5, VPS53, RAB1B, VPS51, VPS33A, SLC35A2, RAB1A, ACBD3, ERO1LB, RAB29, SLC9B2, GLE1, RAB20, SLC12A8, RINT1, YIF1A, GCC2, GLTP, RYR2, TMEM184B, CLCN1, KCNMB4, RBP4, SLC2A10, CLCN3, RBP1, TXN2, RBP2, CACNB1, SFXN4, CACNB2, XK, IGF2BP1, CCDC91, CACNB3, SFXN2, CACNB4, IGF2BP3, RIMS2, ATP6V0C, SLC11A2, ATP6V0E, STX12, SLC31A2, STX11, TRAM1, SLC31A1, PLTP, RHBDF2, TRPC1, FDXR, SMAD3, ABCG2, VDAC1, ATP6V0E2, RABEP1, ATP2A2, ARF1, ARF2, HGS, BET1L, TCAF2, TCAF1, GOSR1, CLCN7, SLC9A1, CREBRF, ENY2, SLC16A13, ENOX2, AP1B1, CACHD1, KCNAB1, MYO7A, AP3S2, VPS37C, RTN3, KCNIP3, AP1S3, COPB2, BLZF1, SLC22A4, SLC22A5, TRPV6, ATP6V0D1, AGAP1, PIEZO2, SCN10A, KDELR3, DYNC1I1, KDELR2, STX3, PGAP1, SLC3A2, CYB5A, PKDCC, CFTR, RAB11FIP4, CLIC4, CLIC5, RAB5A, FKBP15, KCNH7, SORT1, KCNH2, STEAP1, KCNH3, SNAP29, RAB3B, MFSD3, EXOC7, GULP1, SLC39A10, ABCD1, BET1, GPM6B, STARD10, AZIN2, TPCN1, CLDN15, SFT2D2, XBP1, MPDU1, SLC4A8, ABCD2, EXOC6, MYO5B, APBA1, ETFB, EXOC1, EIF4ENIF1, SLC8A1, LRSAM1, FADS1, NASP, FADS2, GRIA3, GRIA4, GABARAP, CPT1A, SLC16A3, AFP, SLC16A2, SLC16A5, AP2A2, TOM1L1, FYTTD1, ATP6V0A1, RAB38, CP, SLC15A4, ATP6V0A4, CTNS, YKT6, ABCC5, VLDLR, NCBP2, SLC13A5, CHMP4C, GRIK1, SLC22A15, EIF5A, SLC7A4, STARD3, UQCR10, DAB2, TBC1D17, SLC2A5, SLC2A3, SLC25A23, DDX25, SLC25A29, SLC25A28, SLC4A2, CYGB, MCOLN2, SAR1B, SLC4A4, SLC4A3, PQLC2, SCAMP5, AP5Z1, KCND2, KCND1, SARAF, MAGOH, FA2H, CMAH, STIM1, CHP1, TCN2, BICD1, SEC61B, COPG1, NDEL1, SLC37A1, USO1, SLC38A1, STX5A, SLC40A1, CROT, ARFGAP1, BBS4, FXYD3, HDLBP, ABCA9, DERL1, PANX1, STAM2, SNX8, SLC38A7, COPZ1, TMEM63A, SLC38A10, PANX3, COMMD9, ABCA4, TRF, SLCO2A1, KCNS3, SLC30A1, FOLR1, TTYH2, SLC35F2, SLC35F5, SLC35F6, SLC30A6, GABRQ, SEC61A1, MICU1, HCN2, CACNA2D1, TESC, GABRA1, RABIF, MYO1C, KCNB1, LIN7C, SLC6A15, CASC3, ATG3, ABCB6, NDUFV3, P2RX4, P2RX7, PLEKHA8, VCP, SLC7A2, FABP3, SEC13, SLC25A19, SCARA5, ATP7B, SLC45A3, COPA, OSBP, SEC24A, SUPT6, TTPA, KCNQ5, SLC1A2, NDUFS5, PEX1, SLC1A6, ZFPL1, RHOB, LBP, SV2A, ATP8B5, SV2C, ANO6, SEC23A, ATP6V1H, MCU, STXBP2, LMBRD1, ATP6V1A, MAGT1, TOM1, CUX1, KPNA1, SNX10, COPE, SNX11, ESYT3, NDC1, SEC16B, MTM1, TMEM37, SLC35B1, TMED4, TMED2, SLC35B4, SLC39A8, SEC22A, LSG1, SLC39A7, SNX24, APPBP2, EHD1, SCNN1A, EHD3, VPS39, NDUFA4, TMC6, ICA1, TMC8, ASIC3, SLC35C2, SLC17A8, SLC35C1, SLC6A8, SCFD2, KCNN3, SNX32, GGA1, GGA2, SLC17A9, ATP8A1	2460	1822	18082	1.319200289148885	1.8406774789314628E-4	4.602011365206771E-5	5.841747771073713E-5
GOTERM_BP_DIRECT	GO:0009952~anterior/posterior pattern specification	39	1.3306038894575232	3.404718330801825E-8	WNT5A, FOXA2, GLI2, ZIC3, HOXC6, HOXA1, HOXC8, HOXC9, LHX1, HOXC4, HOXC5, HOXA10, HOXA9, PCSK5, OTX1, VANGL2, EMX2, CELSR1, HOXD9, HOXB3, HOXC10, HOXB4, HHEX, HOXB2, MSX1, HOXD8, HOXC11, SFRP1, HOXB7, BTG2, SFRP2, HOXC13, HOXB8, CDON, HOXB5, HOXD4, HOXB6, PBX1, HOXB9	2460	112	18082	2.559516550522648	2.085172584853634E-4	4.17069304881057E-5	6.617781171947001E-5
GOTERM_BP_DIRECT	GO:0016192~vesicle-mediated transport	58	1.97884680996247	2.412879228937926E-7	COPA, SEC24A, SEC31A, AP1B1, AP3S2, VPS33A, RAB1A, RTN3, TVP23B, AP1S3, COPB2, BLZF1, GBF1, ZFPL1, SAR1B, CLINT1, RAB27A, SEC23A, KDELR3, KDELR2, STX3, RINT1, STXBP2, OPTN, YIF1A, NCK2, BVES, COPG1, STXBP6, ZFYVE27, USO1, STX5A, COPE, MON1A, ARFGAP1, STX7, COPZ1, BET1, SEC16B, SFT2D2, STX12, TMED2, SEC22A, STX11, BCAS3, MYO5B, VPS39, AP2A2, ARF1, RABEP1, ARF2, SCFD2, SEC13, GOSR1, GGA1, YKT6, SYTL1, GGA2	2460	213	18082	2.001519141951983	0.001476797166118815	2.462844513109186E-4	4.689925766965253E-4
GOTERM_BP_DIRECT	GO:0045944~positive regulation of transcription from RNA polymerase II promoter	191	6.5165472534971	4.0921508102348855E-7	MEF2C, AKNA, RNASEL, NOG, PPP2R5B, STAT5A, LMO4, IL18, ARNT2, XRCC6, MORF4L2, EDN1, TGFB3, FSTL3, FOXO1, TLR3, RORA, JAG1, ZIC1, FLCN, ZIC3, WNT2, GATA2, GATA6, FOXF1, GATA3, GATA4, CREB3L2, CREB3L1, RAPGEF3, AKIRIN2, PITX2, EGFR, ZFP467, EOMES, GRHL3, DLL1, DDIT3, HOXD9, HES1, HHEX, MSX1, HOXD8, SGSM1, PRDM9, ZFP462, VEGFA, PYGO1, VGLL2, MAPK7, SLC40A1, SMARCA2, WNT5A, CAMTA2, ONECUT2, TAF9B, TFEB, SOX5, CHCHD2, BEX2, IL33, SOX6, GREM1, SOX8, WT1, VDR, HOXA1, LHX2, P2RY1, HOXA10, RUNX2, NR1H4, BMP4, TAF2, IKZF4, BMP2, IKZF2, EPAS1, KLF9, MAFB, MAML1, SRA1, SMAD3, TEAD3, USF1, RBMX, DDX58, HOXB4, DLX6OS1, ATF4, ATF3, TNFSF11, HDAC1, SFRP2, EBF3, HOXB5, ETS2, EBF2, DLX5, HOXB9, KLF2, KLF4, SLC9A1, BMP6, FOSL2, FOXA2, TBX20, ZEB2, PAX3, GLI2, DAXX, EPCAM, FOS, HEY1, PAX9, PAX7, MKX, POU4F1, CDK5RAP3, USP16, MKL1, NRG1, MYB, CYS1, MYC, TNIP1, CHUK, NANOG, SSBP3, AR, SSBP2, OTX1, SOX11, SOX12, ESR1, DMRT2, CCNL2, MYCN, NCK2, HOXC11, HOXC13, ZFPM2, MOSPD1, ZFPM1, KDM6B, PEG3, GLIS3, SBNO2, NDN, PPP3R1, NFYC, DCN, PAXBP1, CALCOCO1, TFAM, CHD7, HAND2, ZSCAN21, XBP1, PER1, BCL3, ARMCX3, ZC3H12A, POU3F1, BCAS3, MAF, CEBPA, IL6, ZBTB7C, CREB3, CEBPD, IGF1, CREB5, IGF2, SUPT4A, STAT1, STAT3, PARK7, CAPRIN2, ATXN1, PLSCR1, IRF5, CDON, GSK3B, THRAP3, IRF1, SP7, JAK2, PBX1, BMPR1B, NFIA	2460	995	18082	1.410982555051681	0.0025033043789690623	3.5799917217327337E-4	7.953922264491986E-4
GOTERM_BP_DIRECT	GO:0030335~positive regulation of cell migration	55	1.8764926646195839	6.080564574950248E-7	PDGFB, FAM110C, EDN1, MMP3, CXCL12, TGFB2, DAB2, CXCR4, FOXF1, SEMA3E, SEMA3D, SEMA3C, PDGFD, EGFR, PLD1, IRS2, LYN, PDPN, ELP5, IRS1, DAPK3, MIEN1, SEMA4F, VEGFA, TRIM32, CEMIP, PDGFRA, SEMA4C, WNT11, CTSH, SEMA4A, WNT5B, ONECUT2, ITGB3, KIT, PRR5, XBP1, PTK2B, HSPA5, FN1, BMP4, BMP2, MYO1C, PTPRZ1, PODXL, IGF1, SMAD3, MCAM, SNAI2, EPHA1, KDR, PTP4A1, TCAF2, JAK2, ATP8A1	2460	203	18082	1.9914894469141737	0.003717420156472029	4.654350183269651E-4	0.0011818784678929717
GOTERM_BP_DIRECT	GO:0006351~transcription, DNA-templated	328	11.190719890822246	6.398925452683151E-7	MEF2C, PRR13, STAT5A, XRCC6, FSTL3, RORC, MED24, MED23, RORA, MXI1, HMGN5, MED20, CRY2, FOXF1, MAP3K9, PRIM2, TCEANC2, CREB3L2, CREB3L1, TBPL1, ZFP326, ZHX1, ZFP467, EOMES, HES1, MSX1, PRDM9, ASCC2, ASCC3, PRDM6, MNT, VGLL2, MAD2L2, EIF2AK2, MYBBP1A, TFCP2L1, TAF9B, CHCHD2, HOXB13, ZFP618, AHRR, LHX1, LHX2, PIR, HOXA10, CASZ1, MN1, NR1H4, HIP1, IKZF4, ZBTB48, IKZF2, ZBTB46, SMAD9, KLF9, SMAD6, MAML1, SRA1, SMAD3, SMYD1, USF1, ZBTB42, ZFP809, DMTF1, DLX5, ETS2, JAZF1, HOPX, KLF2, KLF4, CREBRF, ENY2, ZFP46, FOXA2, TBX20, CRCP, ZEB2, GLI2, DAXX, KCNIP3, MBTD1, RRN3, HIF1AN, HLX, ANP32A, USP16, MYB, MYC, ZFP354C, SNAPC5, NFKBIZ, AR, POLR1E, TLE4, ZFP37, MXD4, MED7, MED8, RIPPLY1, RIPPLY3, USP22, TBX18, POLR2H, POLR2G, MLF1, POLR2A, FSBP, TCEA3, ZSCAN21, XBP1, PER2, GBX1, BCL3, ZSCAN25, PER1, CC2D1B, BCAS3, TLX2, BRD2, POLR3H, POLR3K, ZFP57, AFF3, PPP1R10, MAPK11, PHF12, TRIM24, SNAI2, STAT1, STAT3, NKAPL, BRMS1, NUPR1, YAF2, JMJD6, BNC1, ZBTB5, PBX1, PHF5A, PBX4, MMS19, AKNA, CNOT8, LMO4, MORF4L2, ARNT2, CBX4, FOXO1, MAF1, ZIC1, ZIC3, FOXO6, HOXC6, IGHMBP2, GATA2, HOXC8, HOXC9, SMARCD3, GATA6, MDFIC, GATA3, HOXC4, SND1, HOXC5, GATA4, ATOH8, AKIRIN2, SATB1, LBX1, VAX2, GRHL3, HES6, AHR, FOXN3, DDIT3, HOXD9, HHEX, RBPMS, HOXD8, 0610009B22RIK, HOXD4, ZFP263, NFE2L3, SMARCA1, SMARCA2, TSHZ3, CAMTA2, ONECUT2, SOX5, TFEB, IL33, SOX6, SP110, COMMD9, SOX8, WT1, NR2C1, HOXA1, VDR, FOXQ1, TFDP2, NKX3-2, HOXA9, RUNX2, TAF2, MAFF, EPAS1, MAFB, TAF5, KCTD1, SAP18, TEAD3, MAFK, RBMX, ATF7IP2, FOXP2, HOXB3, TEFM, HOXB4, ATF4, HOXB2, ATF3, ZFP579, HOXB7, HDAC1, HOXB8, EBF3, HOXB5, EBF2, PNRC2, HOXB6, HOXB9, DDX54, HDAC8, ZKSCAN7, POU6F1, ZKSCAN6, FOSL2, SUPT6, HR, PAWR, PAX3, CBFA2T3, FCOR, LBH, PAX9, HEY1, PAX7, POU4F1, MKL1, LOXL2, NFIL3, KDM5B, KDM5C, ZFP174, KMT5B, ZFP518A, SSBP3, NANOG, SSBP2, SP100, ZFP518B, ARID5B, SOX11, ELP5, SOX12, ESR1, RUNX1T1, DMRT2, DAPK3, CCNL2, HOXC10, EYA4, HOXC12, HOXC11, BTG2, HOXC13, MYRF, ERN1, ZFPM2, ZFPM1, CUX1, PEG3, DPF2, GLIS3, ING3, SBNO2, ZBTB8B, NDN, NFYC, WBSCR22, PAXBP1, CALCOCO1, TCF7L1, HIC1, TFAM, NPAS3, CHD7, ZKSCAN14, HAND2, ZFP521, POU3F1, HSPA8, TXNIP, CEBPA, MAF, COL4A2, CREB3, TRNP1, CEBPD, NFRKB, CREB5, SAP30BP, SUPT4A, SIRT7, ATXN1, RASL11A, ZFP287, IRF5, ZFP182, THRAP3, IRF1, MAMLD1, SP7, ID3, KDM4A, SP8, NFIA	2460	1885	18082	1.2790097259062776	0.003911672493213447	4.3538775721330136E-4	0.0012437578611801392
GOTERM_BP_DIRECT	GO:0010628~positive regulation of gene expression	90	3.0706243602865912	1.1421480992569279E-6	MEF2C, KDM6A, NOG, PDGFB, IL18, PRKAG1, TGFB3, GJA1, TLR3, MED23, PAWR, SGMS1, HMGN5, TGFB2, ACTG2, RBM4B, ANK2, CTGF, GATA3, TRIM6, SERPINE1, GATA4, POU4F1, MKX, NFIL3, NRG1, KDM5B, RAB27A, WNT10A, AR, ACTA2, SOX11, PRKAB1, DLL1, GRHL3, MYCN, HES1, SERPINB9, VEGFA, MDM2, MAPK9, WNT11, EDA, EIF2AK3, CTSH, TNC, IL33, KIT, ITGB3, EPB41L4B, CALR, RIMS2, CDH3, SOX8, CALCOCO1, SEC16B, VDR, EZR, TMED2, ITGB8, HAND2, C1QTNF1, ZC3H12A, POU3F1, RUNX2, HSPA8, FN1, BMP4, MAF, BMP2, IL6, TESC, SMAD3, MAPK11, TRIM24, PARK7, GAS6, STAT3, LGALS9, DDX58, PLSCR1, WNT7B, P2RX7, ATF4, ATF3, GSK3B, SFRP4, HGS, KDM4A, KLF4	2460	399	18082	1.6579864294883548	0.006971248426340226	6.99321470948866E-4	0.002219980698725532
