Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
REACTOME_PATHWAY	R-MMU-191273:R-MMU-191273	12	0.4143646408839779	7.691632920667374E-5	MSMO1, MVD, HMGCR, SQLE, FDPS, HMGCS1, MVK, ACAT2, IDI1, PMVK, NSDHL, FDFT1	1152	21	7575	3.7574404761904763	0.06328986067278786	0.06328986067278786	0.11894080781676974
REACTOME_PATHWAY	R-MMU-5620924:R-MMU-5620924	18	0.6215469613259669	0.0012154872657200854	KIF3B, IFT80, TTC26, DYNC2LI1, WDR60, KIF3C, WDR19, IFT46, IFT22, TUBB6, TUBA4A, IFT81, WDR35, DYNLRB1, IFT88, TUBA1B, IFT140, TUBB4B	1152	52	7575	2.276141826923077	0.6443444540486155	0.4036313673981633	1.864183675225517
REACTOME_PATHWAY	R-MMU-5610787:R-MMU-5610787	18	0.6215469613259669	0.002414516310730824	ADCY3, ADCY7, FUZ, SMO, PRKAR2B, PRKAR2A, WDR19, TULP3, PRKAR1B, TUBB6, TUBA4A, PRKACA, PRKACB, WDR35, IFT88, TUBA1B, IFT140, TUBB4B	1152	55	7575	2.1519886363636362	0.8718841777009121	0.49587961862516505	3.671236162873981
REACTOME_PATHWAY	R-MMU-5607763:R-MMU-5607763	6	0.20718232044198895	0.0030096140748244343	PPP3CB, CALM3, PPP3CA, NFATC2, NFATC1, CALM1	1152	8	7575	4.931640625	0.9228519719181123	0.47297501147483423	4.556503638997955
REACTOME_PATHWAY	R-MMU-2426168:R-MMU-2426168	11	0.3798342541436464	0.003267183636182758	SCD1, SC5D, MVD, SQLE, DHCR7, FDPS, MVK, NFYB, ELOVL6, IDI1, PMVK	1152	26	7575	2.7819511217948723	0.938063936148229	0.426691051734994	4.937299520559224
REACTOME_PATHWAY	R-MMU-983189:R-MMU-983189	9	0.31077348066298344	0.006342727683424673	KIF23, KIF22, KIF3B, KIF15, KIF4, CENPE, RACGAP1, KIF3C, KIF2A	1152	20	7575	2.958984375	0.9955215980651783	0.5940051623171736	9.3758039439232
REACTOME_PATHWAY	R-MMU-5663220:R-MMU-5663220	28	0.9668508287292817	0.007457751434067201	ITGB3BP, DIAPH1, PPP2R5D, DIAPH2, DIAPH3, PPP2R5C, SRC, SPC24, SPC25, PFN2, RPS27, SEH1L, RPS27RT, KIF2A, ERCC6L, PPP2R1B, NUP133, FMNL2, CENPN, CENPM, DSN1, CENPP, EVL, CENPE, PMF1, CENPI, BUB1B, MAPRE1	1152	111	7575	1.65868993993994	0.9982755456145725	0.5970641040020888	10.936515722420726
REACTOME_PATHWAY	R-MMU-1445148:R-MMU-1445148	20	0.6906077348066298	0.008097896770082566	KIF3B, RAB8A, EXOC8, STX4A, RALGAPB, RHOQ, STXBP3, AKT1, YWHAH, EXOC4, TUBB6, CALM3, TUBA4A, TBC1D4, RAB13, RAB10, TUBA1B, CALM1, AKT2, TUBB4B	1152	71	7575	1.8522593896713615	0.9990034720825024	0.578486795822541	11.821137441313068
REACTOME_PATHWAY	R-MMU-2022854:R-MMU-2022854	10	0.3453038674033149	0.008570179289806634	OGN, ST3GAL3, B4GALT2, ST3GAL2, B4GAT1, ST3GAL4, B3GNT3, CHST1, B4GALT5, PRELP	1152	25	7575	2.6302083333333335	0.9993352152718651	0.5564275553421638	12.468512394871233
REACTOME_PATHWAY	R-MMU-445355:R-MMU-445355	12	0.4143646408839779	0.009403100474778402	SORBS3, DYSF, MYL6B, CALM3, ITGB5, TPM1, TPM4, PXN, MYL9, CALM1, TPM3, ANXA2	1152	34	7575	2.320772058823529	0.9996745983912877	0.5520371803837691	13.599406753884214
